Provincias;Sexo;Nacionalidad;Rango de Edad;Periodo;Saldo Migratorio
Málaga;Hombres;Extranjera;De 5 a 9 años;2017;204,00
Málaga;Hombres;Extranjera;De 5 a 9 años;2016;148,93
Málaga;Hombres;Extranjera;De 5 a 9 años;2015;94,02
Málaga;Hombres;Extranjera;De 5 a 9 años;2014;119,13
Málaga;Hombres;Extranjera;De 5 a 9 años;2013;164,81
Málaga;Hombres;Extranjera;De 5 a 9 años;2012;140,03
Málaga;Hombres;Extranjera;De 5 a 9 años;2011;244,44
Málaga;Hombres;Extranjera;De 5 a 9 años;2010;193,57
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2020;238,00
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2019;536,00
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2018;257,00
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2017;66,00
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2016;64,34
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2015;46,55
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2014;47,03
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2013;103,88
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2012;124,12
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2011;210,35
Málaga;Hombres;Extranjera;De 10 a 14 años  ;2010;218,66
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2020;355,00
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2019;545,00
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2018;274,00
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2017;60,00
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2016;-3,64
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2015;94,62
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2014;23,44
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2013;139,33
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2012;137,80
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2011;253,37
Málaga;Hombres;Extranjera;De 15 a 19 años  ;2010;192,11
Málaga;Hombres;Extranjera;De 20 a 24 años;2020;504,00
Málaga;Hombres;Extranjera;De 20 a 24 años;2019;798,00
Málaga;Hombres;Extranjera;De 20 a 24 años;2018;463,00
Málaga;Hombres;Extranjera;De 20 a 24 años;2017;221,00
Málaga;Hombres;Extranjera;De 20 a 24 años;2016;96,63
Málaga;Hombres;Extranjera;De 20 a 24 años;2015;99,59
Málaga;Hombres;Extranjera;De 20 a 24 años;2014;114,90
Málaga;Hombres;Extranjera;De 20 a 24 años;2013;-31,83
Málaga;Hombres;Extranjera;De 20 a 24 años;2012;142,84
Málaga;Hombres;Extranjera;De 20 a 24 años;2011;342,75
Málaga;Hombres;Extranjera;De 20 a 24 años;2010;319,15
Málaga;Hombres;Extranjera;De 25 a 29 años;2020;675,00
Málaga;Hombres;Extranjera;De 25 a 29 años;2019;1.099,00
Málaga;Hombres;Extranjera;De 25 a 29 años;2018;742,00
Málaga;Hombres;Extranjera;De 25 a 29 años;2017;421,00
Málaga;Hombres;Extranjera;De 25 a 29 años;2016;286,45
Málaga;Hombres;Extranjera;De 25 a 29 años;2015;195,02
Málaga;Hombres;Extranjera;De 25 a 29 años;2014;147,10
Málaga;Hombres;Extranjera;De 25 a 29 años;2013;-99,68
Málaga;Hombres;Extranjera;De 25 a 29 años;2012;137,31
Málaga;Hombres;Extranjera;De 25 a 29 años;2011;308,56
Málaga;Hombres;Extranjera;De 25 a 29 años;2010;168,02
Málaga;Hombres;Extranjera;De 30 a 34 años;2020;756,00
Málaga;Hombres;Extranjera;De 30 a 34 años;2019;1.013,00
Málaga;Hombres;Extranjera;De 30 a 34 años;2018;534,00
Málaga;Hombres;Extranjera;De 30 a 34 años;2017;278,00
Málaga;Hombres;Extranjera;De 30 a 34 años;2016;190,39
Málaga;Hombres;Extranjera;De 30 a 34 años;2015;65,33
Málaga;Hombres;Extranjera;De 30 a 34 años;2014;125,94
Málaga;Hombres;Extranjera;De 30 a 34 años;2013;-190,15
Málaga;Hombres;Extranjera;De 30 a 34 años;2012;101,08
Málaga;Hombres;Extranjera;De 30 a 34 años;2011;174,54
Málaga;Hombres;Extranjera;De 30 a 34 años;2010;110,10
Málaga;Hombres;Extranjera;De 35 a 39 años;2020;572,00
Málaga;Hombres;Extranjera;De 35 a 39 años;2019;867,00
Málaga;Hombres;Extranjera;De 35 a 39 años;2018;262,00
Málaga;Hombres;Extranjera;De 35 a 39 años;2017;3,00
Málaga;Hombres;Extranjera;De 35 a 39 años;2016;67,53
Málaga;Hombres;Extranjera;De 35 a 39 años;2015;-148,37
Málaga;Hombres;Extranjera;De 35 a 39 años;2014;-14,54
Málaga;Hombres;Extranjera;De 35 a 39 años;2013;-169,26
Málaga;Hombres;Extranjera;De 35 a 39 años;2012;-64,73
Málaga;Hombres;Extranjera;De 35 a 39 años;2011;240,81
Málaga;Hombres;Extranjera;De 35 a 39 años;2010;124,37
Málaga;Hombres;Extranjera;De 40 a 44 años;2020;386,00
Málaga;Hombres;Extranjera;De 40 a 44 años;2019;681,00
Málaga;Hombres;Extranjera;De 40 a 44 años;2018;19,00
Málaga;Hombres;Extranjera;De 40 a 44 años;2017;-117,00
Málaga;Hombres;Extranjera;De 40 a 44 años;2016;82,32
Málaga;Hombres;Extranjera;De 40 a 44 años;2015;-33,94
Málaga;Hombres;Extranjera;De 40 a 44 años;2014;-21,14
Málaga;Hombres;Extranjera;De 40 a 44 años;2013;-85,17
Málaga;Hombres;Extranjera;De 40 a 44 años;2012;-1,04
Málaga;Hombres;Extranjera;De 40 a 44 años;2011;224,06
Málaga;Hombres;Extranjera;De 40 a 44 años;2010;116,23
Málaga;Hombres;Extranjera;De 45 a 49 años;2020;276,00
Málaga;Hombres;Extranjera;De 45 a 49 años;2019;469,00
Málaga;Hombres;Extranjera;De 45 a 49 años;2018;100,00
Málaga;Hombres;Extranjera;De 45 a 49 años;2017;-161,00
Málaga;Hombres;Extranjera;De 45 a 49 años;2016;-21,45
Málaga;Hombres;Extranjera;De 45 a 49 años;2015;-22,58
Málaga;Hombres;Extranjera;De 45 a 49 años;2014;110,00
Málaga;Hombres;Extranjera;De 45 a 49 años;2013;-8,66
Málaga;Hombres;Extranjera;De 45 a 49 años;2012;162,85
Málaga;Hombres;Extranjera;De 45 a 49 años;2011;227,24
Málaga;Hombres;Extranjera;De 45 a 49 años;2010;118,08
Málaga;Hombres;Extranjera;De 50 a 54 años;2020;357,00
Málaga;Hombres;Extranjera;De 50 a 54 años;2019;468,00
Málaga;Hombres;Extranjera;De 50 a 54 años;2018;-43,00
Málaga;Hombres;Extranjera;De 50 a 54 años;2017;-162,00
Málaga;Hombres;Extranjera;De 50 a 54 años;2016;39,11
Málaga;Hombres;Extranjera;De 50 a 54 años;2015;134,40
Málaga;Hombres;Extranjera;De 50 a 54 años;2014;148,96
Málaga;Hombres;Extranjera;De 50 a 54 años;2013;-51,33
Málaga;Hombres;Extranjera;De 50 a 54 años;2012;138,19
Málaga;Hombres;Extranjera;De 50 a 54 años;2011;231,94
Málaga;Hombres;Extranjera;De 50 a 54 años;2010;177,93
Málaga;Hombres;Extranjera;De 55 a 59 años;2020;397,00
Málaga;Hombres;Extranjera;De 55 a 59 años;2019;491,00
Málaga;Hombres;Extranjera;De 55 a 59 años;2018;125,00
Málaga;Hombres;Extranjera;De 55 a 59 años;2017;-59,00
Málaga;Hombres;Extranjera;De 55 a 59 años;2016;36,13
Málaga;Hombres;Extranjera;De 55 a 59 años;2015;126,33
Málaga;Hombres;Extranjera;De 55 a 59 años;2014;190,20
Málaga;Hombres;Extranjera;De 55 a 59 años;2013;202,26
Málaga;Hombres;Extranjera;De 55 a 59 años;2012;233,73
Málaga;Hombres;Extranjera;De 55 a 59 años;2011;355,13
Málaga;Hombres;Extranjera;De 55 a 59 años;2010;275,74
Málaga;Hombres;Extranjera;De 60 a 64 años;2020;405,00
Málaga;Hombres;Extranjera;De 60 a 64 años;2019;514,00
Málaga;Hombres;Extranjera;De 60 a 64 años;2018;211,00
Málaga;Hombres;Extranjera;De 60 a 64 años;2017;55,00
Málaga;Hombres;Extranjera;De 60 a 64 años;2016;105,79
Málaga;Hombres;Extranjera;De 60 a 64 años;2015;303,13
Málaga;Hombres;Extranjera;De 60 a 64 años;2014;335,66
Málaga;Hombres;Extranjera;De 60 a 64 años;2013;189,57
Málaga;Hombres;Extranjera;De 60 a 64 años;2012;403,30
Málaga;Hombres;Extranjera;De 60 a 64 años;2011;464,11
Málaga;Hombres;Extranjera;De 60 a 64 años;2010;445,44
Málaga;Hombres;Extranjera;De 65 a 69 años;2020;390,00
Málaga;Hombres;Extranjera;De 65 a 69 años;2019;505,00
Málaga;Hombres;Extranjera;De 65 a 69 años;2018;120,00
Málaga;Hombres;Extranjera;De 65 a 69 años;2017;-25,00
Málaga;Hombres;Extranjera;De 65 a 69 años;2016;6,16
Málaga;Hombres;Extranjera;De 65 a 69 años;2015;277,08
Málaga;Hombres;Extranjera;De 65 a 69 años;2014;380,60
Málaga;Hombres;Extranjera;De 65 a 69 años;2013;241,19
Málaga;Hombres;Extranjera;De 65 a 69 años;2012;459,17
Málaga;Hombres;Extranjera;De 65 a 69 años;2011;438,71
Málaga;Hombres;Extranjera;De 65 a 69 años;2010;398,51
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2020;19,00
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2019;151,00
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2018;-145,00
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2017;-375,00
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2016;-299,68
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2015;64,51
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2014;115,85
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2013;70,94
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2012;213,43
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2011;203,46
Málaga;Hombres;Extranjera;De 70 a 74 años  ;2010;193,32
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2020;-106,00
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2019;-44,00
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2018;-286,00
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2017;-428,00
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2016;-299,55
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2015;-48,32
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2014;34,67
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2013;-24,58
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2012;33,69
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2011;62,78
Málaga;Hombres;Extranjera;De 75 a 79 años  ;2010;73,91
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2020;-153,00
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2019;-151,00
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2018;-277,00
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2017;-333,00
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2016;-194,66
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2015;16,30
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2014;-13,67
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2013;-40,42
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2012;-30,81
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2011;16,47
Málaga;Hombres;Extranjera;De 80 a 84 años  ;2010;-7,17
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2020;-84,00
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2019;-68,00
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2018;-201,00
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2017;-200,00
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2016;-124,85
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2015;-3,28
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2014;-9,89
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2013;-55,52
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2012;-21,54
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2011;10,54
Málaga;Hombres;Extranjera;De 85 a 89 años  ;2010;7,71
Málaga;Hombres;Extranjera;De 90 y más años;2020;-131,00
Málaga;Hombres;Extranjera;De 90 y más años;2019;-103,00
Málaga;Hombres;Extranjera;De 90 y más años;2018;-199,00
Málaga;Hombres;Extranjera;De 90 y más años;2017;-162,00
Málaga;Hombres;Extranjera;De 90 y más años;2016;-44,15
Málaga;Hombres;Extranjera;De 90 y más años;2015;3,86
Málaga;Hombres;Extranjera;De 90 y más años;2014;1,02
Málaga;Hombres;Extranjera;De 90 y más años;2013;-31,39
Málaga;Hombres;Extranjera;De 90 y más años;2012;-16,96
Málaga;Hombres;Extranjera;De 90 y más años;2011;1,63
Málaga;Hombres;Extranjera;De 90 y más años;2010;-1,35
Málaga;Mujeres;Española;De 0 a 4 años;2020;57,00
Málaga;Mujeres;Española;De 0 a 4 años;2019;88,00
Málaga;Mujeres;Española;De 0 a 4 años;2018;41,00
Málaga;Mujeres;Española;De 0 a 4 años;2017;48,00
Málaga;Mujeres;Española;De 0 a 4 años;2016;16,24
Málaga;Mujeres;Española;De 0 a 4 años;2015;44,51
Málaga;Mujeres;Española;De 0 a 4 años;2014;0,82
Málaga;Mujeres;Española;De 0 a 4 años;2013;-18,94
Málaga;Mujeres;Española;De 0 a 4 años;2012;-23,46
Málaga;Mujeres;Española;De 0 a 4 años;2011;-0,78
Málaga;Mujeres;Española;De 0 a 4 años;2010;-12,10
Málaga;Mujeres;Española;De 5 a 9 años;2020;0,00
Málaga;Mujeres;Española;De 5 a 9 años;2019;24,00
Málaga;Mujeres;Española;De 5 a 9 años;2018;0,00
Málaga;Mujeres;Española;De 5 a 9 años;2017;-25,00
Málaga;Mujeres;Española;De 5 a 9 años;2016;-41,40
Málaga;Mujeres;Española;De 5 a 9 años;2015;-11,00
Málaga;Mujeres;Española;De 5 a 9 años;2014;-52,36
Málaga;Mujeres;Española;De 5 a 9 años;2013;-63,72
Málaga;Mujeres;Española;De 5 a 9 años;2012;-31,28
Málaga;Mujeres;Española;De 5 a 9 años;2011;-19,63
Málaga;Mujeres;Española;De 5 a 9 años;2010;-27,34
Málaga;Mujeres;Española;De 10 a 14 años  ;2020;-16,00
Málaga;Mujeres;Española;De 10 a 14 años  ;2019;7,00
Málaga;Mujeres;Española;De 10 a 14 años  ;2018;-15,00
Málaga;Mujeres;Española;De 10 a 14 años  ;2017;-26,00
Málaga;Mujeres;Española;De 10 a 14 años  ;2016;-31,62
Málaga;Mujeres;Española;De 10 a 14 años  ;2015;-17,55
Málaga;Mujeres;Española;De 10 a 14 años  ;2014;-30,28
Málaga;Mujeres;Española;De 10 a 14 años  ;2013;-19,21
Málaga;Mujeres;Española;De 10 a 14 años  ;2012;-35,11
Málaga;Mujeres;Española;De 10 a 14 años  ;2011;-5,85
Málaga;Mujeres;Española;De 10 a 14 años  ;2010;-3,13
Málaga;Mujeres;Española;De 15 a 19 años  ;2020;5,00
Málaga;Mujeres;Española;De 15 a 19 años  ;2019;17,00
Málaga;Mujeres;Española;De 15 a 19 años  ;2018;-16,00
Málaga;Mujeres;Española;De 15 a 19 años  ;2017;3,00
Málaga;Mujeres;Española;De 15 a 19 años  ;2016;-8,43
Málaga;Mujeres;Española;De 15 a 19 años  ;2015;-15,39
Málaga;Mujeres;Española;De 15 a 19 años  ;2014;-37,38
Málaga;Mujeres;Española;De 15 a 19 años  ;2013;-24,08
Málaga;Mujeres;Española;De 15 a 19 años  ;2012;-13,23
Málaga;Mujeres;Española;De 15 a 19 años  ;2011;-14,07
Málaga;Mujeres;Española;De 15 a 19 años  ;2010;4,93
Málaga;Mujeres;Española;De 20 a 24 años;2020;-11,00
Málaga;Mujeres;Española;De 20 a 24 años;2019;-11,00
Málaga;Mujeres;Española;De 20 a 24 años;2018;-22,00
Málaga;Mujeres;Española;De 20 a 24 años;2017;-29,00
Málaga;Mujeres;Española;De 20 a 24 años;2016;-58,75
Málaga;Mujeres;Española;De 20 a 24 años;2015;-10,68
Málaga;Mujeres;Española;De 20 a 24 años;2014;-49,93
Málaga;Mujeres;Española;De 20 a 24 años;2013;-37,18
Málaga;Mujeres;Española;De 20 a 24 años;2012;-28,96
Málaga;Mujeres;Española;De 20 a 24 años;2011;-19,63
Málaga;Mujeres;Española;De 20 a 24 años;2010;-21,57
Málaga;Mujeres;Española;De 25 a 29 años;2020;-38,00
Málaga;Mujeres;Española;De 25 a 29 años;2019;-104,00
Málaga;Mujeres;Española;De 25 a 29 años;2018;-56,00
Málaga;Mujeres;Española;De 25 a 29 años;2017;-72,00
Málaga;Mujeres;Española;De 25 a 29 años;2016;-136,78
Málaga;Mujeres;Española;De 25 a 29 años;2015;-78,68
Málaga;Mujeres;Española;De 25 a 29 años;2014;-80,21
Málaga;Mujeres;Española;De 25 a 29 años;2013;-102,47
Málaga;Mujeres;Española;De 25 a 29 años;2012;-103,37
Málaga;Mujeres;Española;De 25 a 29 años;2011;-51,49
Málaga;Mujeres;Española;De 25 a 29 años;2010;-46,71
Málaga;Mujeres;Española;De 30 a 34 años;2020;-32,00
Málaga;Mujeres;Española;De 30 a 34 años;2019;-24,00
Málaga;Mujeres;Española;De 30 a 34 años;2018;-48,00
Málaga;Mujeres;Española;De 30 a 34 años;2017;-64,00
Málaga;Mujeres;Española;De 30 a 34 años;2016;-119,13
Málaga;Mujeres;Española;De 30 a 34 años;2015;-52,13
Málaga;Mujeres;Española;De 30 a 34 años;2014;-129,00
Málaga;Mujeres;Española;De 30 a 34 años;2013;-121,28
Málaga;Mujeres;Española;De 30 a 34 años;2012;-106,40
Málaga;Mujeres;Española;De 30 a 34 años;2011;-83,45
Málaga;Mujeres;Española;De 30 a 34 años;2010;-56,31
Málaga;Mujeres;Española;De 35 a 39 años;2020;12,00
Málaga;Mujeres;Española;De 35 a 39 años;2019;-12,00
Málaga;Mujeres;Española;De 35 a 39 años;2018;5,00
Málaga;Mujeres;Española;De 35 a 39 años;2017;-23,00
Málaga;Mujeres;Española;De 35 a 39 años;2016;-61,51
Málaga;Mujeres;Española;De 35 a 39 años;2015;-62,52
Málaga;Mujeres;Española;De 35 a 39 años;2014;-106,23
Málaga;Mujeres;Española;De 35 a 39 años;2013;-65,80
Málaga;Mujeres;Española;De 35 a 39 años;2012;-50,20
Málaga;Mujeres;Española;De 35 a 39 años;2011;-74,97
Málaga;Mujeres;Española;De 35 a 39 años;2010;-27,17
Málaga;Mujeres;Española;De 40 a 44 años;2020;-27,00
Málaga;Mujeres;Española;De 40 a 44 años;2019;-32,00
Málaga;Mujeres;Española;De 40 a 44 años;2018;-44,00
Málaga;Mujeres;Española;De 40 a 44 años;2017;-33,00
Málaga;Mujeres;Española;De 40 a 44 años;2016;-82,40
Málaga;Mujeres;Española;De 40 a 44 años;2015;-36,21
Málaga;Mujeres;Española;De 40 a 44 años;2014;-77,76
Málaga;Mujeres;Española;De 40 a 44 años;2013;-60,01
Málaga;Mujeres;Española;De 40 a 44 años;2012;-50,58
Málaga;Mujeres;Española;De 40 a 44 años;2011;-57,34
Málaga;Mujeres;Española;De 40 a 44 años;2010;-8,87
Málaga;Mujeres;Española;De 45 a 49 años;2020;-4,00
Málaga;Mujeres;Española;De 45 a 49 años;2019;-3,00
Málaga;Mujeres;Española;De 45 a 49 años;2018;-1,00
Málaga;Mujeres;Española;De 45 a 49 años;2017;-7,00
Málaga;Mujeres;Española;De 45 a 49 años;2016;-35,51
Málaga;Mujeres;Española;De 45 a 49 años;2015;-10,15
Málaga;Mujeres;Española;De 45 a 49 años;2014;-22,79
Málaga;Mujeres;Española;De 45 a 49 años;2013;-42,46
Málaga;Mujeres;Española;De 45 a 49 años;2012;-5,44
Málaga;Mujeres;Española;De 45 a 49 años;2011;-19,96
Málaga;Mujeres;Española;De 45 a 49 años;2010;-10,24
Málaga;Mujeres;Española;De 50 a 54 años;2020;2,00
Málaga;Mujeres;Española;De 50 a 54 años;2019;4,00
Málaga;Mujeres;Española;De 50 a 54 años;2018;-1,00
Málaga;Mujeres;Española;De 50 a 54 años;2017;-1,00
Málaga;Mujeres;Española;De 50 a 54 años;2016;-23,90
Málaga;Mujeres;Española;De 50 a 54 años;2015;-0,30
Málaga;Mujeres;Española;De 50 a 54 años;2014;-10,03
Málaga;Mujeres;Española;De 50 a 54 años;2013;-16,19
Málaga;Mujeres;Española;De 50 a 54 años;2012;3,32
Málaga;Mujeres;Española;De 50 a 54 años;2011;0,87
Málaga;Mujeres;Española;De 50 a 54 años;2010;-9,27
Málaga;Mujeres;Española;De 55 a 59 años;2020;11,00
Málaga;Mujeres;Española;De 55 a 59 años;2019;19,00
Málaga;Mujeres;Española;De 55 a 59 años;2018;21,00
Málaga;Mujeres;Española;De 55 a 59 años;2017;2,00
Málaga;Mujeres;Española;De 55 a 59 años;2016;12,25
Málaga;Mujeres;Española;De 55 a 59 años;2015;2,63
Málaga;Mujeres;Española;De 55 a 59 años;2014;1,75
Málaga;Mujeres;Española;De 55 a 59 años;2013;-9,45
Málaga;Mujeres;Española;De 55 a 59 años;2012;0,75
Málaga;Mujeres;Española;De 55 a 59 años;2011;12,38
Málaga;Mujeres;Española;De 55 a 59 años;2010;18,29
Málaga;Mujeres;Española;De 60 a 64 años;2020;-1,00
Málaga;Mujeres;Española;De 60 a 64 años;2019;38,00
Málaga;Mujeres;Española;De 60 a 64 años;2018;28,00
Málaga;Mujeres;Española;De 60 a 64 años;2017;0,00
Málaga;Mujeres;Española;De 60 a 64 años;2016;-3,76
Málaga;Mujeres;Española;De 60 a 64 años;2015;16,89
Málaga;Mujeres;Española;De 60 a 64 años;2014;21,49
Málaga;Mujeres;Española;De 60 a 64 años;2013;1,04
Málaga;Mujeres;Española;De 60 a 64 años;2012;12,22
Málaga;Mujeres;Española;De 60 a 64 años;2011;9,26
Málaga;Mujeres;Española;De 60 a 64 años;2010;11,34
Málaga;Mujeres;Española;De 65 a 69 años;2020;4,00
Málaga;Mujeres;Española;De 65 a 69 años;2019;33,00
Málaga;Mujeres;Española;De 65 a 69 años;2018;15,00
Málaga;Mujeres;Española;De 65 a 69 años;2017;25,00
Málaga;Mujeres;Española;De 65 a 69 años;2016;13,14
Málaga;Mujeres;Española;De 65 a 69 años;2015;22,70
Málaga;Mujeres;Española;De 65 a 69 años;2014;1,93
Málaga;Mujeres;Española;De 65 a 69 años;2013;-3,01
Málaga;Mujeres;Española;De 65 a 69 años;2012;16,24
Málaga;Mujeres;Española;De 65 a 69 años;2011;4,59
Málaga;Mujeres;Española;De 65 a 69 años;2010;9,29
Málaga;Mujeres;Española;De 70 a 74 años  ;2020;2,00
Málaga;Mujeres;Española;De 70 a 74 años  ;2019;22,00
Málaga;Mujeres;Española;De 70 a 74 años  ;2018;5,00
Málaga;Mujeres;Española;De 70 a 74 años  ;2017;13,00
Málaga;Mujeres;Española;De 70 a 74 años  ;2016;2,89
Málaga;Mujeres;Española;De 70 a 74 años  ;2015;8,51
Málaga;Mujeres;Española;De 70 a 74 años  ;2014;7,43
Málaga;Mujeres;Española;De 70 a 74 años  ;2013;-1,57
Málaga;Mujeres;Española;De 70 a 74 años  ;2012;-3,99
Málaga;Mujeres;Española;De 70 a 74 años  ;2011;-4,33
Málaga;Mujeres;Española;De 70 a 74 años  ;2010;-8,75
Málaga;Mujeres;Española;De 75 a 79 años  ;2020;0,00
Málaga;Mujeres;Española;De 75 a 79 años  ;2019;-2,00
Málaga;Mujeres;Española;De 75 a 79 años  ;2018;11,00
Málaga;Mujeres;Española;De 75 a 79 años  ;2017;4,00
Málaga;Mujeres;Española;De 75 a 79 años  ;2016;-1,01
Málaga;Mujeres;Española;De 75 a 79 años  ;2015;5,59
Málaga;Mujeres;Española;De 75 a 79 años  ;2014;4,39
Málaga;Mujeres;Española;De 75 a 79 años  ;2013;-5,39
Málaga;Mujeres;Española;De 75 a 79 años  ;2012;-4,66
Málaga;Mujeres;Española;De 75 a 79 años  ;2011;2,81
Málaga;Mujeres;Española;De 75 a 79 años  ;2010;1,77
Málaga;Mujeres;Española;De 80 a 84 años  ;2020;-7,00
Málaga;Mujeres;Española;De 80 a 84 años  ;2019;4,00
Málaga;Mujeres;Española;De 80 a 84 años  ;2018;10,00
Málaga;Mujeres;Española;De 80 a 84 años  ;2017;12,00
Málaga;Mujeres;Española;De 80 a 84 años  ;2016;2,38
Málaga;Mujeres;Española;De 80 a 84 años  ;2015;6,51
Málaga;Mujeres;Española;De 80 a 84 años  ;2014;3,75
Málaga;Mujeres;Española;De 80 a 84 años  ;2013;-3,77
Málaga;Mujeres;Española;De 80 a 84 años  ;2012;-2,40
Málaga;Mujeres;Española;De 80 a 84 años  ;2011;9,67
Málaga;Mujeres;Española;De 80 a 84 años  ;2010;-1,50
Málaga;Mujeres;Española;De 85 a 89 años  ;2020;1,00
